paper_seed.txt|AA|ATS|American  Thoracic  Society|1|3|7|27|211:3
paper_seed.txt|AA|ERS|EuropeanRespiratory  Society|1|3|4|28|258:3
paper_seed.txt|AA|GOLD|Global Initiative of Obstructive   Lung   Disease|1|4|15|49|1111:4
paper_seed.txt|AA|COPD|Chronic   obstructive   pulmonary   disease|1|4|13|43|6301:4
paper_seed.txt|AA|FVC|forced  vital capacity|1|3|6|22|7087:3
paper_seed.txt|AA|BMI|body massindex|1|3|3|14|8233:3
paper_seed.txt|AA|WHO|World Health Organization|1|3|5|25|14156:3
paper_seed.txt|AA|RCT|randomised clinical trial|1|3|5|25|20823:3
paper_seed.txt|AA|LTOT|long-term oxygen therapy|1|4|7|24|21632:4
paper_seed.txt|AA|ABG|Arterial blood gas|1|3|5|18|21839:3
paper_seed.txt|AA|FFM|fat-free mass|1|3|5|13|24680:3
paper_seed.txt|AA|NETT|National  Emphysema  Therapy Trial|1|4|9|34|27104:4
paper_seed.txt|AA|ICU|intensive care unit|1|3|5|19|33109:3
paper_seed.txt|AA|NPPV|noninvasive positive pressure ventilation|1|4|7|41|37019:4
paper_seed.txt|AA|CPAP|combination of continuous positive airway pressure|1|4|11|50|37320:4
paper_seed.txt|AA|PSV|plus pressure support ventilation|1|3|7|33|37361:3
paper_seed.txt|MMI|118.16|Patients|C0030705|[podg]|["Patients"-tx-310-"patients"-noun-0,"Patients"-tx-309-"patients"-noun-0,"*^patient"-tx-308-"patient"-noun-0,"*^patient"-tx-307-"patient"-noun-0,"Patients"-tx-303-"patients"-noun-0,"Patients"-tx-301-"patients"-noun-0,"Patients"-tx-300-"Patients"-noun-0,"Patients"-tx-299-"Patients"-noun-0,"Patients"-tx-297-"patients"-noun-0,"Patients"-tx-296-"patients"-noun-0,"Patients"-tx-295-"patients"-noun-0,"*^patient"-tx-294-"patient"-noun-0,"*^patient"-tx-293-"patient"-noun-0,"Patients"-tx-292-"patients"-noun-0,"Patients"-tx-291-"Patients"-noun-0,"Patients"-tx-290-"patients"-noun-0,"Patients"-tx-289-"patients"-noun-0,"Patients"-tx-288-"patients"-noun-0,"*^patient"-tx-287-"patient"-noun-0,"*^patient"-tx-286-"patient"-noun-0,"Patients"-tx-285-"patients"-noun-0,"Patients"-tx-280-"patients"-noun-0,"Patients"-tx-277-"patients"-noun-0,"*^patient"-tx-276-"patient"-noun-0,"Patients"-tx-273-"Patients"-noun-0,"Patients"-tx-258-"Patients"-noun-0,"Patients"-tx-254-"patients"-noun-0,"Patients"-tx-253-"patients"-noun-0,"Patients"-tx-251-"patients"-noun-0,"Patients"-tx-250-"Patients"-noun-0,"*^patient"-tx-249-"patient"-noun-0,"Patients"-tx-249-"patients"-noun-0,"Patients"-tx-248-"patients"-noun-0,"Patients"-tx-247-"Patients"-noun-0,"Patients"-tx-246-"Patients"-noun-0,"*^patient"-tx-231-"patient"-noun-0,"*^patient"-tx-228-"patient"-noun-0,"Patients"-tx-228-"patients"-noun-0,"Patients"-tx-224-"patients"-noun-0,"Patients"-tx-216-"patients"-noun-0,"*^patient"-tx-214-"patient"-noun-0,"Patients"-tx-214-"patients"-noun-0,"Patients"-tx-209-"Patients"-noun-0,"Patients"-tx-206-"patients"-noun-0,"Patients"-tx-202-"patients"-noun-0,"Patients"-tx-194-"patients"-noun-0,"Patients"-tx-193-"patients"-noun-0,"Patients"-tx-192-"patients"-noun-0,"Patients"-tx-191-"patients"-noun-0,"Patients"-tx-189-"patients"-noun-0,"Patients"-tx-188-"patients"-noun-0,"Patients"-tx-187-"patients"-noun-0,"Patients"-tx-186-"patients"-noun-0,"Patients"-tx-185-"patients"-noun-0,"Patients"-tx-183-"patients"-noun-0,"Patients"-tx-177-"Patients"-noun-0,"Patients"-tx-173-"patients"-noun-0,"Patients"-tx-171-"Patients"-noun-0,"Patients"-tx-168-"patients"-noun-0,"Patients"-tx-165-"patients"-noun-0,"*^patient"-tx-159-"patient"-noun-0,"Patients"-tx-158-"patients"-noun-0,"Patients"-tx-155-"patients"-noun-0,"Patients"-tx-154-"patients"-noun-0,"Patients"-tx-146-"patients"-noun-0,"Patients"-tx-137-"patients"-noun-0,"Patients"-tx-135-"patients"-noun-0,"Patients"-tx-132-"patients"-noun-0,"Patients"-tx-129-"patients"-noun-0,"Patients"-tx-107-"patients"-noun-0,"Patients"-tx-105-"patients"-noun-0,"*^patient"-tx-101-"patient"-noun-0,"*^patient"-tx-98-"patient"-noun-0,"*^patient"-tx-93-"patient"-noun-0,"Patients"-tx-90-"patients"-noun-0,"Patients"-tx-85-"patients"-noun-0,"Patients"-tx-84-"patients"-noun-0,"Patients"-tx-62-"Patients"-noun-0,"Patients"-tx-48-"patients"-noun-0,"*^patient"-tx-44-"patient"-noun-0,"Patients"-tx-40-"patients"-noun-0,"*^patient"-tx-39-"patient"-noun-0,"Patients"-tx-36-"patients"-noun-0,"*^patient"-tx-19-"patient"-noun-0,"Patients"-tx-19-"patients"-noun-0,"Patients"-tx-16-"patients"-noun-0,"*^patient"-tx-14-"patient"-noun-0,"Patients"-tx-14-"patients"-noun-0,"Patients"-tx-11-"patients"-noun-0,"Patients"-tx-5-"patients"-noun-0]|TX|44521/8;44159/8;44030/7;43775/7;43076/8;42782/8;42585/8;42469/8;42219/8;41978/8;41809/8;41666/7;[41500/7],[41577/7];41385/8;41174/8;40796/8;40629/8;40554/8;40413/7;40203/7;39650/8;39286/8;38946/8;38858/7;38038/8;36335/8;35866/8;35692/8;35451/8;35362/8;35193/7;35326/8;35130/8;34927/8;34781/8;32752/7;32431/7;32317/8;31928/8;31129/8;30921/7;30819/8;30226/8;29981/8;29296/8;28302/8;[28106/8],[28258/8];[27940/8],[28053/8];27838/8;27619/8;27495/8;27322/8;27230/8;27145/8;26928/8;25824/8;25378/8;24988/8;24717/8;24007/8;23047/7;22786/8;22450/8;22354/8;21477/8;20662/8;20355/8;19860/8;19414/8;16394/8;16062/8;[15416/7],[15525/7];15209/7;14331/7;13834/8;13140/8;13020/8;9331/8;7767/8;6799/7;6184/8;6067/7;5394/8;3001/7;3077/8;2700/8;2231/7;2355/8;1721/8;786/8|
paper_seed.txt|MMI|61.88|Chronic Obstructive Airway Disease|C0024117|[dsyn]|["CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-310-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-307-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-306-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-304-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-302-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-300-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-297-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-296-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-291-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-228-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-209-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-205-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-203-"COPD"-noun-1,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-202-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-201-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-200-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-198-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-197-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-178-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-177-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-175-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-173-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-169-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-168-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-165-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-163-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-161-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-137-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-136-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-132-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-131-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-130-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-118-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-108-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-107-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-104-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-89-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-87-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-84-"COPD"-noun-1,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-81-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-80-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-79-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-78-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-77-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-76-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-75-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-74-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-72-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-71-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-70-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-68-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-67-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-66-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-64-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-63-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-61-"COPD"-noun-1,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-49-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-47-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-44-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-43-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-41-"Chronic obstructive pulmonary disease"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-37-"COPD"-noun-0,"COPD NOS"-tx-36-"copd"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-31-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-30-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-28-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-16-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-15-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-14-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-13-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-11-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-9-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-7-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-6-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-3-"COPD"-noun-0,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"-tx-1-"COPD"-noun-0]|TX|44516/4;43757/4;43717/4;43472/4;43050/4;42599/4;42252/4;42001/4;41188/4;32352/4;30240/4;29754/4;29443/4;29310/4;29121/4;28980/4;28767/4;28731/4;25952/4;25853/4;25648/4;25373/4;24910/4;24712/4;24021/4;23783/4;23310/4;20676/4;20591/4;20090/4;19844/4;19605/4;17934/4;16482/4;16365/4;16045/4;13824/4;13607/4;13076/4;12582/4;12396/4;12225/4;12053/4;11814/4;11504/4;11422/4;11395/4;11003/4;[10924/4],[10959/4];10741/4;10618/4;10405/4;[10234/4],[10315/4];9789/4;9546/4;9269/4;7895/4;7602/4;6756/4;6657/4;6254/7,6264/11,6278/9,6290/7;5743/4;5479/4;4901/4;4727/4;4379/4;[2635/4],[2724/4];2558/4;2304/4;[2029/4],[2136/4],[2177/4];1737/4;1466/4;1192/4;895/4;444/4;[63/4],[158/4]|
paper_seed.txt|MMI|40.92|GDC Treatment Outcome Terminology|C5202850|[inpr]|["TO"-tx-308-"to"-adv-0,"TO"-tx-304-"to"-adv-0,"TO"-tx-301-"to"-adv-0,"TO"-tx-299-"to"-adv-0,"TO"-tx-297-"to"-adv-0,"TO"-tx-296-"to"-adv-0,"TO"-tx-295-"to"-adv-0,"TO"-tx-290-"to"-adv-0,"TO"-tx-288-"to"-adv-0,"TO"-tx-286-"to"-adv-0,"TO"-tx-277-"to"-adv-0,"TO"-tx-253-"to"-adv-0,"TO"-tx-252-"to"-adv-0,"TO"-tx-239-"to"-adv-0,"TO"-tx-236-"to"-adv-0,"TO"-tx-234-"to"-adv-0,"TO"-tx-227-"to"-adv-0,"TO"-tx-218-"to"-adv-0,"TO"-tx-214-"to"-adv-0,"TO"-tx-205-"to"-adv-0,"TO"-tx-204-"to"-prep-0,"TO"-tx-198-"to"-adv-0,"TO"-tx-172-"to"-adv-0,"TO"-tx-164-"to"-adv-0,"TO"-tx-158-"to"-adv-0,"TO"-tx-152-"to"-adv-0,"TO"-tx-149-"to"-adv-0,"TO"-tx-134-"to"-adv-0,"TO"-tx-128-"to"-adv-0,"TO"-tx-125-"to"-adv-0,"TO"-tx-115-"to"-adv-0,"TO"-tx-105-"to"-adv-0,"TO"-tx-100-"to"-adv-0,"TO"-tx-93-"to"-adv-0,"TO"-tx-73-"to"-adv-0,"TO"-tx-60-"to"-adv-0,"TO"-tx-58-"to"-adv-0,"TO"-tx-48-"to"-adv-0,"TO"-tx-39-"to"-adv-0,"TO"-tx-38-"to"-adv-0,"TO"-tx-34-"to"-adv-0,"TO"-tx-31-"to"-adv-0,"TO"-tx-30-"To"-adv-0,"TO"-tx-29-"to"-adv-0,"TO"-tx-28-"to"-adv-0,"TO"-tx-22-"to"-adv-0,"TO"-tx-19-"to"-adv-0,"TO"-tx-18-"to"-adv-0,"TO"-tx-14-"to"-adv-0,"TO"-tx-13-"to"-adv-0,"TO"-tx-12-"To"-adv-0,"TO"-tx-11-"to"-adv-0,"TO"-tx-4-"to"-adv-0,"TO"-tx-2-"to"-adv-0]|TX|43976/2;43412/2;42893/2;42489/2;42183/2;42089/2;41850/2;41083/2;[40517/2],[40607/2];39834/2;38931/2;35765/2;35620/2;[34007/2],[34063/2];33687/2;33344/2;32218/2;31553/2;30848/2;29830/2;29671/2;28875/2;25168/2;23898/2;22874/2;22162/2;21879/2;20281/2;19331/2;18874/2;17496/2;16079/2;15375/2;14423/2;11209/2;9051/2;8882/2;[7623/2],[7668/2];6047/2;[5883/2],[5983/2];[5243/2],[5254/2];[4855/2],[4910/2];4667/2;4587/2;4474/2;3484/2;3130/2;2876/2;2252/2;2006/2;1813/2;[1671/2],[1748/2];547/2;318/2|
paper_seed.txt|MMI|40.92|To|C1883351|[qlco]|["To"-tx-308-"to"-adv-0,"To"-tx-304-"to"-adv-0,"To"-tx-301-"to"-adv-0,"To"-tx-299-"to"-adv-0,"To"-tx-297-"to"-adv-0,"To"-tx-296-"to"-adv-0,"To"-tx-295-"to"-adv-0,"To"-tx-290-"to"-adv-0,"To"-tx-288-"to"-adv-0,"To"-tx-286-"to"-adv-0,"To"-tx-277-"to"-adv-0,"To"-tx-253-"to"-adv-0,"To"-tx-252-"to"-adv-0,"To"-tx-239-"to"-adv-0,"To"-tx-236-"to"-adv-0,"To"-tx-234-"to"-adv-0,"To"-tx-227-"to"-adv-0,"To"-tx-218-"to"-adv-0,"To"-tx-214-"to"-adv-0,"To"-tx-205-"to"-adv-0,"To"-tx-204-"to"-prep-0,"To"-tx-198-"to"-adv-0,"To"-tx-172-"to"-adv-0,"To"-tx-164-"to"-adv-0,"To"-tx-158-"to"-adv-0,"To"-tx-152-"to"-adv-0,"To"-tx-149-"to"-adv-0,"To"-tx-134-"to"-adv-0,"To"-tx-128-"to"-adv-0,"To"-tx-125-"to"-adv-0,"To"-tx-115-"to"-adv-0,"To"-tx-105-"to"-adv-0,"To"-tx-100-"to"-adv-0,"To"-tx-93-"to"-adv-0,"To"-tx-73-"to"-adv-0,"To"-tx-60-"to"-adv-0,"To"-tx-58-"to"-adv-0,"To"-tx-48-"to"-adv-0,"To"-tx-39-"to"-adv-0,"To"-tx-38-"to"-adv-0,"To"-tx-34-"to"-adv-0,"To"-tx-31-"to"-adv-0,"To"-tx-30-"To"-adv-0,"To"-tx-29-"to"-adv-0,"To"-tx-28-"to"-adv-0,"To"-tx-22-"to"-adv-0,"To"-tx-19-"to"-adv-0,"To"-tx-18-"to"-adv-0,"To"-tx-14-"to"-adv-0,"To"-tx-13-"to"-adv-0,"To"-tx-12-"To"-adv-0,"To"-tx-11-"to"-adv-0,"To"-tx-4-"to"-adv-0,"To"-tx-2-"to"-adv-0]|TX|43976/2;43412/2;42893/2;42489/2;42183/2;42089/2;41850/2;41083/2;[40517/2],[40607/2];39834/2;38931/2;35765/2;35620/2;[34007/2],[34063/2];33687/2;33344/2;32218/2;31553/2;30848/2;29830/2;29671/2;28875/2;25168/2;23898/2;22874/2;22162/2;21879/2;20281/2;19331/2;18874/2;17496/2;16079/2;15375/2;14423/2;11209/2;9051/2;8882/2;[7623/2],[7668/2];6047/2;[5883/2],[5983/2];[5243/2],[5254/2];[4855/2],[4910/2];4667/2;4587/2;4474/2;3484/2;3130/2;2876/2;2252/2;2006/2;1813/2;[1671/2],[1748/2];547/2;318/2|
paper_seed.txt|MMI|40.92|Tryptophanase|C0041260|[aapp,enzy]|["TO"-tx-308-"to"-adv-0,"TO"-tx-304-"to"-adv-0,"TO"-tx-301-"to"-adv-0,"TO"-tx-299-"to"-adv-0,"TO"-tx-297-"to"-adv-0,"TO"-tx-296-"to"-adv-0,"TO"-tx-295-"to"-adv-0,"TO"-tx-290-"to"-adv-0,"TO"-tx-288-"to"-adv-0,"TO"-tx-286-"to"-adv-0,"TO"-tx-277-"to"-adv-0,"TO"-tx-253-"to"-adv-0,"TO"-tx-252-"to"-adv-0,"TO"-tx-239-"to"-adv-0,"TO"-tx-236-"to"-adv-0,"TO"-tx-234-"to"-adv-0,"TO"-tx-227-"to"-adv-0,"TO"-tx-218-"to"-adv-0,"TO"-tx-214-"to"-adv-0,"TO"-tx-205-"to"-adv-0,"TO"-tx-204-"to"-prep-0,"TO"-tx-198-"to"-adv-0,"TO"-tx-172-"to"-adv-0,"TO"-tx-164-"to"-adv-0,"TO"-tx-158-"to"-adv-0,"TO"-tx-152-"to"-adv-0,"TO"-tx-149-"to"-adv-0,"TO"-tx-134-"to"-adv-0,"TO"-tx-128-"to"-adv-0,"TO"-tx-125-"to"-adv-0,"TO"-tx-115-"to"-adv-0,"TO"-tx-105-"to"-adv-0,"TO"-tx-100-"to"-adv-0,"TO"-tx-93-"to"-adv-0,"TO"-tx-73-"to"-adv-0,"TO"-tx-60-"to"-adv-0,"TO"-tx-58-"to"-adv-0,"TO"-tx-48-"to"-adv-0,"TO"-tx-39-"to"-adv-0,"TO"-tx-38-"to"-adv-0,"TO"-tx-34-"to"-adv-0,"TO"-tx-31-"to"-adv-0,"TO"-tx-30-"To"-adv-0,"TO"-tx-29-"to"-adv-0,"TO"-tx-28-"to"-adv-0,"TO"-tx-22-"to"-adv-0,"TO"-tx-19-"to"-adv-0,"TO"-tx-18-"to"-adv-0,"TO"-tx-14-"to"-adv-0,"TO"-tx-13-"to"-adv-0,"TO"-tx-12-"To"-adv-0,"TO"-tx-11-"to"-adv-0,"TO"-tx-4-"to"-adv-0,"TO"-tx-2-"to"-adv-0]|TX|43976/2;43412/2;42893/2;42489/2;42183/2;42089/2;41850/2;41083/2;[40517/2],[40607/2];39834/2;38931/2;35765/2;35620/2;[34007/2],[34063/2];33687/2;33344/2;32218/2;31553/2;30848/2;29830/2;29671/2;28875/2;25168/2;23898/2;22874/2;22162/2;21879/2;20281/2;19331/2;18874/2;17496/2;16079/2;15375/2;14423/2;11209/2;9051/2;8882/2;[7623/2],[7668/2];6047/2;[5883/2],[5983/2];[5243/2],[5254/2];[4855/2],[4910/2];4667/2;4587/2;4474/2;3484/2;3130/2;2876/2;2252/2;2006/2;1813/2;[1671/2],[1748/2];547/2;318/2|
paper_seed.txt|MMI|15.43|oxygen|C0030054|[bacs,elii,phsu]|["OXYGEN"-tx-254-"oxygen"-noun-0,"OXYGEN"-tx-253-"oxygen"-noun-0,"O2"-tx-251-"O2"-noun-0,"OXYGEN"-tx-251-"oxygen"-noun-0,"OXYGEN"-tx-249-"oxygen"-noun-0,"OXYGEN"-tx-248-"oxygen"-noun-0,"OXYGEN"-tx-246-"oxygen"-noun-0,"O2"-tx-240-"O2"-noun-0,"O2"-tx-238-"O2"-noun-0,"O2"-tx-237-"O2"-noun-0,"OXYGEN"-tx-214-"oxygen"-noun-0,"O2"-tx-212-"O2"-noun-0,"OXYGEN"-tx-211-"Oxygen"-noun-0,"OXYGEN"-tx-210-"oxygen"-noun-0,"O2"-tx-209-"O2"-noun-0,"OXYGEN"-tx-156-"Oxygen"-noun-0,"OXYGEN"-tx-156-"oxygen"-noun-0,"OXYGEN"-tx-155-"oxygen"-noun-0,"O2"-tx-154-"O2"-noun-0,"OXYGEN"-tx-154-"oxygen"-noun-0,"OXYGEN"-tx-153-"oxygen"-noun-0,"O2"-tx-152-"O2"-noun-0,"O2"-tx-151-"O2"-noun-0,"OXYGEN"-tx-151-"oxygen"-noun-0,"O2"-tx-150-"O2"-noun-0,"OXYGEN"-tx-149-"oxygen"-noun-0]|TX|35957/6;[35674/6],[35838/6];35537/2;[35471/6],[35585/6];35252/6;[35070/6],[35139/6];34808/6;34203/2;33900/2;33840/2;30860/6;30563/2;30404/6;30350/6;30269/2;22484/6;22543/6;22476/6;22348/2;[22318/6],[22378/6];22220/6;22177/2;22114/2;22069/6;22009/2;21892/6|
paper_seed.txt|MMI|11.70|Including (qualifier)|C0332257|[ftcn]|["include"-tx-290-"include"-verb-0,"Including"-tx-286-"including"-verb-0,"include"-tx-286-"include"-verb-0,"include"-tx-275-"include"-verb-0,"include"-tx-242-"include"-verb-0,"include"-tx-241-"include"-verb-0,"include"-tx-235-"include"-verb-0,"include"-tx-225-"include"-verb-0,"include"-tx-204-"include"-verb-0,"include"-tx-202-"include"-verb-0,"include"-tx-167-"includes"-verb-0,"Including"-tx-163-"including"-verb-0,"Including"-tx-159-"including"-verb-0,"include"-tx-156-"include"-verb-0,"include"-tx-151-"include"-verb-0,"include"-tx-149-"includes"-verb-0,"include"-tx-144-"includes"-verb-0,"included"-tx-61-"included"-verb-0,"include"-tx-9-"include"-verb-0]|TX|40846/7;39927/9;39884/7;38270/7;34471/7;34401/7;33458/7;31963/7;29487/7;29322/7;24432/8;23618/9;23056/9;[22499/7],[22567/7];22076/7;21915/8;21091/8;9239/8;1337/7|
paper_seed.txt|MMI|11.57|Societies|C0037455|[orgt]|["Societies"-tx-294-"societies"-noun-0,"society"-tx-36-"ATS"-noun-0,"society"-tx-36-"society"-noun-0,"society"-tx-33-"society"-noun-0,"society"-tx-30-"society"-noun-0,"society"-tx-28-"ATS"-noun-0,"society"-tx-28-"ERS"-noun-0,"society"-tx-27-"ATS"-noun-0,"society"-tx-27-"ERS"-noun-0,"society"-tx-21-"ATS"-noun-0,"society"-tx-21-"ERS"-noun-0,"society"-tx-17-"ATS"-noun-0,"society"-tx-17-"ERS"-noun-0,"Societies"-tx-8-"societies"-noun-0,"society"-tx-7-"ATS"-noun-0,"society"-tx-7-"ERS"-noun-0,"society"-tx-4-"ATS"-noun-0,"Societies"-tx-2-"societies"-noun-0,"society"-tx-1-"Society"-noun-0]|TX|41759/9;5458/3;5526/7;[5146/7],[5173/7];4781/7;4428/3;4442/3;[4169/3],[4275/3];[4177/3],[4314/3];3260/3;3275/3;2786/3;2794/3;1259/9;998/3;1010/3;630/3;290/9;[201/7],[248/7]|
paper_seed.txt|MMI|11.55|Include (action)|C2700399|[acty]|["Include"-tx-290-"include"-verb-0,"Include"-tx-286-"include"-verb-0,"Include"-tx-275-"include"-verb-0,"Include"-tx-242-"include"-verb-0,"Include"-tx-241-"include"-verb-0,"Include"-tx-235-"include"-verb-0,"Include"-tx-225-"include"-verb-0,"Include"-tx-204-"include"-verb-0,"Include"-tx-202-"include"-verb-0,"Include"-tx-167-"includes"-verb-0,"Include"-tx-156-"include"-verb-0,"Include"-tx-151-"include"-verb-0,"Include"-tx-149-"includes"-verb-0,"Include"-tx-144-"includes"-verb-0,"Include"-tx-9-"include"-verb-0]|TX|40846/7;39884/7;38270/7;34471/7;34401/7;33458/7;31963/7;29487/7;29322/7;24432/8;[22499/7],[22567/7];22076/7;21915/8;21091/8;1337/7|
paper_seed.txt|MMI|11.55|include - SetOperator|C1552866|[idcn]|["include"-tx-290-"include"-verb-0,"include"-tx-286-"include"-verb-0,"include"-tx-275-"include"-verb-0,"include"-tx-242-"include"-verb-0,"include"-tx-241-"include"-verb-0,"include"-tx-235-"include"-verb-0,"include"-tx-225-"include"-verb-0,"include"-tx-204-"include"-verb-0,"include"-tx-202-"include"-verb-0,"include"-tx-167-"includes"-verb-0,"include"-tx-156-"include"-verb-0,"include"-tx-151-"include"-verb-0,"include"-tx-149-"includes"-verb-0,"include"-tx-144-"includes"-verb-0,"include"-tx-9-"include"-verb-0]|TX|40846/7;39884/7;38270/7;34471/7;34401/7;33458/7;31963/7;29487/7;29322/7;24432/8;[22499/7],[22567/7];22076/7;21915/8;21091/8;1337/7|
